Id,CaseDate,CityName,CityId,Summary,CaseTitle,Type
168986728814612509,2025-04-09T16:00:00Z,臺南市,5,我稱於114年04月09日接獲其女兒打至住家電話稱其感冒失聲，表示其手機換成0921009605，要三天後才能通話，又再加我的LINE，在114年04月10日又用LINE與我通話說因為公司團購需要新台幣367000元，很急用，故於銀行臨櫃匯款新台幣後，又再114年04月10日下午表示又需要新台幣460000元，我盧進財驚覺有異，故打電話報案至分駐所詢問，警方聯繫我其女兒臉書通話後，女兒表示未向家人借錢，方知遭詐騙，因而報案。,猜猜我是誰詐騙,猜猜我是誰
127979599479967800,2024-12-17T16:00:00Z,桃園市,3,我的LINE上突然出現暱稱「happy」的好友，並稱自己係外甥女陳美亘，之後對方透過LINE通話以做生意為由向我借錢，我不疑有他到郵局進行臨櫃匯款2次，總共【508000】元，後來我接到匿名電話假冒165傳線陳警官來電洽詢帳戶餘額等資料，通話後發現係隱藏號碼驚覺有異，所以撥打165專線詢問，發現我遭詐騙。,猜猜我是誰詐騙,猜猜我是誰
158045063883001884,2025-03-10T16:00:00Z,桃園市,3,我於114年03月05日，在住處收到高中許久未聯繫的學姊聯繫，隨即學姊傳了一個wechat的QR CODE給我加入，對方wechat名稱為「茹」(ID為wxid_wha1qnh3nojn12)，對方向我表示因為開刀缺錢，需向我借錢就醫，我不疑有他，陸陸續續匯了30筆共新台幣96700元到對方指定之帳戶，我直至114年3月9日至醫院欲探望學姊，到醫院時院方表示目前無此人住院紀錄，我始發現遭騙因而至派出所報案。,猜猜我是誰詐騙,猜猜我是誰
124741605620977689,2024-12-08T16:00:00Z,彰化縣,7,"最近因為手頭有些緊，我在TikTok上看到一則廣告，說可以提供「免審核、簡單快速」的借貸服務，讓我覺得或許是一個解決困難的方法。廣告中附上了WhatsApp聯絡方式【jennaira744】，於是我加了對方的聯絡方式，對方態度非常熱情，迅速回覆了我的訊息。對方表示，如果要借貸1萬元，只需要提供銀行提款卡和密碼作為擔保就可以順利拿到錢。
當時的我被這個「簡單借貸」的說法所吸引，沒有多想就同意了。雙方約好在113年11月17日晚上9點50分面交，我來到彰化市永樂街，將我的提款卡和密碼交給了對方。對方當場給了我1萬元現金，我當時甚至還覺得這筆交易相當順利，沒有任何問題。
然而，幾天後，我接到銀行的通知，告知我的銀行帳戶已被列為「警示帳戶」，所有交易功能都被凍結，原因是帳戶涉及不明的大額資金流動。我聯繫銀行客服後才知道，詐騙集團利用我的提款卡進行了非法操作，導致我的帳戶被調查。這時，我才驚覺自己竟然成了詐騙集團的工具，也因為自己的疏忽讓自己的銀行帳戶陷入困境。
我又氣又慌，趕緊帶著所有的交易紀錄和當天的面交細節前往派出所報案，將事情經過一五一十地告訴了警方，希望能盡快解決這個問題。這次的經歷讓我明白，借貸過程中，無論如何都不應將自己的銀行帳戶和提款卡交給任何人，否則不僅會受騙，還可能成為詐騙犯罪的共犯，後果不堪設想。",猜猜我是誰詐騙詐騙,猜猜我是誰
165681096514605067,2025-03-31T16:00:00Z,屏東縣,8,"2024年4月1日那天，正當我忙碌工作時，突然接到了一個電話。電話那頭的男子語氣焦急，聲音聽起來像是我的姪子。他告訴我，因為貨款不足，生意上遇到了一些困難，現在急需一筆錢來解決眼前的問題。他的聲音聽起來真切，情況也非常緊急。當時，我毫不懷疑，立即決定幫助他，便依照他提供的帳號匯款了100,000元。
然而，當我回到家後，心裡總覺得有些不對勁。於是，我立即聯繫了真正的姪子，才發現他根本沒有遇到什麼麻煩，根本就沒有要求我匯款。這一刻，我才恍若驚醒，原來自己深陷了詐騙陷阱。
我立刻感到懊悔與自責，為自己如此輕易地相信了一個陌生的電話，沒有多加核實便匯出了如此大一筆錢。這件事不僅讓我損失了100,000元，也讓我明白，當有人以急迫的語氣要求你匯款時，一定要冷靜下來，不要被情緒左右。無論情況多麼看似緊急，總是要多方核實，避免因衝動行事造成不必要的財務損失。這次經歷深刻提醒了我，在未經確定的情況下，絕不輕易轉帳，尤其是來自陌生人的電話和要求。",猜猜我是誰詐騙,猜猜我是誰
158045063883001880,2025-03-10T16:00:00Z,桃園市,3,我於114年03月11日12時48分接獲臉訊息，假冒其朋，稱要借款新台幣1萬元，請對方匯款至合作金庫帳戶，我信以為真在晚間20時41分前往7-11超商操作ATM轉帳新台幣1萬元至對方帳戶，後致電向對方前夫查證，方知遭詐，共損失新台幣1萬元。,猜猜我是誰詐騙,猜猜我是誰
128023996334608408,2024-12-17T16:00:00Z,臺中市,4,"12月16日，我在家裡用手機瀏覽 Facebook 社團時，看到一篇文章，內容是用戶【王宸凱】張貼的貨櫃屋販售廣告。文章裡描述得非常詳細，貨櫃屋看起來新穎又便宜，價格讓人心動。我覺得這可能是個不錯的機會，就主動聯繫了對方。

在聊天中，對方態度熱情，並聲稱這款貨櫃屋供不應求，為了確保我能優先購買，他要求我先支付一筆訂金。他解釋說這是為了避免其他買家搶走，我當時完全沒起疑，覺得這樣的要求很合理。

於是，我在12月17日晚上，依照他的指示，支付了18,000元訂金，匯款完成後，我和對方約定在12月18日下午1點於台中市新社區協中街23號進行面交。當時心裡滿懷期待，覺得即將完成一筆划算的交易。

然而，到了約定的時間和地點，我等了很久卻始終不見對方的身影。起初我以為對方只是遲到，但隨著時間推移，我嘗試聯繫他時，卻發現他已經將我封鎖了。這時，我才驚覺自己可能遇到了詐騙。

損失了18,000元，這次的經歷讓我既懊悔又氣憤。對方利用低價商品吸引我的注意，再用支付訂金的理由讓我降低防備，成功設下陷阱。

這次教訓讓我明白，任何交易涉及提前支付款項時，都需要提高警覺，尤其是對於網路上的陌生賣家，一定要先確認對方的真實性，並採取安全的交易方式。希望我的案例能提醒大家，小心應對網路交易，避免重蹈覆轍！",網路購物詐騙,網路購物
144968086045331472,2025-02-02T16:00:00Z,臺北市,1,"那天，我正沉浸在追尋夢寐以求的泡泡瑪特公仔的喜悅中。在臉書的社團裡，一個名為「王芷希」的賣家，貼出了我朝思暮想的Molly公仔照片，價格也合理。身為一個演藝藝術專業人員，平時工作忙碌，能找到一個看起來可靠的賣家，讓我鬆了一口氣。

我們在臉書上私訊聯繫，談妥了3500元的價格。我按照她的指示，透過玉山銀行網路轉帳匯款。匯款完成後，我迫不及待地將轉帳成功的截圖傳給她，興奮地等待著我的Molly到來。她說會在二月三日寄出。

然而，二月三日到了，卻沒有任何消息。我焦急地詢問她，但她卻已讀不回，我的訊息石沉大海。我要求她提供出貨證明、寄貨照片，任何能證明她已寄出的證據，但得到的只有沉默。

那一刻，我的心像掉進了冰窖，從頭到腳都感到冰冷刺骨。3500元，對我來說不算少，那是多少個加班換來的血汗錢啊！更令人難過的是，那不是單純的錢，而是我對喜愛的公仔的渴望，那份期待與興奮，如今都化為泡影，換來的是徹骨的寒意與深深的悔恨。我怎麼會如此輕信？我怎麼會沒能及時察覺這一切的異樣？這一切，都如同狠狠地甩了我一巴掌，既可恨又可悲。現在，我只能報案，期盼能找回我的錢，更希望這段慘痛的經歷能提醒其他人，網路交易務必提高警覺，別再重蹈我的覆轍。",網路購物詐騙,網路購物
170083230488203280,2025-04-12T16:00:00Z,新北市,2,"月初，我在網路上看到有人在賣可愛的娃娃，我一時心動就私訊對方。雙方在網路上上聊了幾句，我就照著對方說的，匯了錢到他提供的帳戶。
結果錢一匯過去，人就像消失一樣，再也找不到對方，我才驚覺——這根本就是場詐騙！",網路購物詐騙,網路購物
145407564417339399,2025-02-03T16:00:00Z,宜蘭縣,17,"去年4月，我在某業者的官網上看到一款寵物餵食機，標榜智能控制、遠端餵食，感覺超級實用。當時它的售價是9990元，雖然價格不低，但我心想這麼高科技的產品，應該物超所值吧！於是毫不猶豫下單，並直接轉帳付款。
根據訂單資訊，商品原定5月出貨，但時間到了卻遲遲不見蹤影。我主動聯繫賣家，對方每次都用各種理由拖延，說什麼供應鏈問題、物流延遲，甚至還假裝安撫我：「下個月一定會到貨，請耐心等候！」於是我選擇相信，繼續等待。
結果一等就是大半年，直到今年1月，我終於受不了了，直接要求退款。沒想到對方更誇張，竟然要我簽署退款同意書，但文件內容卻完全沒有明確的退款日期，感覺就是要無限期拖延！這時候，我開始覺得事情不太對勁。
抱著懷疑的心情，我開始在網路上搜尋相關資訊，結果竟然在臉書社團以及Dcard文章中，發現這根本是一場精心策劃的騙局！原來，早就有許多受害者和我一樣，花了大筆錢卻遲遲等不到商品，更別提退款了！
這時，我才徹底明白自己被騙了，9990元的餵食機根本只是個「不存在的商品」，最後我決定報警處理，希望能讓更多人看到這個騙局，別再上當！",網路購物詐騙,網路購物
165729431074115585,2025-03-31T16:00:00Z,花蓮縣,18,我114年03月在【臉書MARKET PLACE】購買【PS5光碟版主機1218A台灣公司貨加遊戲把手】，我與暱稱(Lin Hong)之人利用【臉書訊息】聯繫交易細節，我於13日匯款至【對方帳戶:824-1110022*****】，之後對方拖延出貨，並謊稱已出貨，但我遲未收到商品，才驚覺遭詐騙。,網路購物詐騙,網路購物
124330105232166919,2024-12-07T16:00:00Z,苗栗縣,11,12月5日，我在臉書的「銀河特攻隊玩家交易買賣」社團想賣一個遊戲帳號。對方發了一個看似正規的交易平台連結給我，還說所有交易都在平台上完成。於是我先後匯了10000元、8001元和10001元到對方的帳戶。後來越想越不對，才驚覺這是一場詐騙！,網路購物詐騙,網路購物
122209456850210841,2024-12-01T16:00:00Z,臺中市,4,"11月2日，我在臉書的一個社團【周杰倫嘉年華世界巡迴演唱會@台北大巨蛋_讓票、換票、求票】上，看到一篇賣票的貼文。貼文的發佈者名叫 Achung Feng，當時心想這可能是我追求已久的演唱會門票機會！抱著興奮的心情，我立即私訊對方表達購買意願，對方看起來十分熱心且專業，還提供了他的LINE ID：tm33399，方便進一步聯繫。
加了LINE之後，對方自稱叫【KTsleepy咪咪】，還給我傳了門票的照片以及購買證明，讓我完全放下心防。對方解釋說，票務非常搶手，必須先付款才能保留票務名額。我當時為了不錯過，毫不猶豫地同意了。
到了12月2日晚上9點52分，我按照對方的指示，匯款了 30000元 到對方提供的帳戶（009-83005010707300）。為了讓對方確認，我還特意把匯款完成的截圖傳給他。對方隨後回應說，等待30分鐘後會將取票序號發給我。
可是，30分鐘過去了，對方沒有任何消息。我再次發訊息，結果發現對方已經封鎖了我的LINE，臉書帳號也無法找到。我這才意識到，自己被騙了！
這次損失的金額雖然讓人痛心，但更令人懊悔的是，我在交易過程中太過輕信對方的話，沒有仔細查證對方的背景。事後，我趕緊到派出所報案，希望藉由自己的經歷提醒更多人，不要輕易相信網路上的交易，尤其是在事關巨額金額的情況下，更應該提高警惕，避免成為詐騙的下一個受害者。",網路購物詐騙,網路購物
161375412889325655,2025-03-19T16:00:00Z,新北市,2,我於114年03月使用通訊軟體社群軟體時，有一人追蹤並私訊聊天交友，後來說用通訊軟體聊天，聊天內容大約都是一些生活瑣事，要求跟他見面吃飯，說他有經紀公司，他的經理稱要見面的話需要保證金，支付的方式是去超商購買點數卡，不疑有他就去各大超商購買很多不同面額的點數卡並拍照序號、密碼對方，拍給他們之後又稱需要其他風險金，並且要去信貸，我就去網路上線上申請信貸，但覺得不對勁去派出所詢問，警察才說這是詐騙。,色情應召詐財詐騙,色情應召詐財
140313564937195531,2025-01-20T16:00:00Z,新竹縣,10,"那段時間我常在臉書上滑動消息，某天有個陌生人主動加我好友，還熱情地搭話。對方言談幽默風趣，讓我覺得很投緣，短時間內就有了信任感。沒多久，他提出要加我的 LINE，方便私下聊天。我一時沒有多想，便答應了。

我們聊了幾天，他說想認識我更多，於是提議約出來見面。剛開始我還有些猶豫，但對方表現得很誠懇，還說要準備一份見面禮給我。就在我慢慢放下戒心時，他提出了一個要求，說是見面前需要我支付「保證金」，以示誠意。他說這是他交友的原則，還叫我不用擔心，事後會把錢還我。

當時覺得不太合理，但他不斷說服，還說只需要購買 App Store 點數，拍照發給他就行。我心裡掙扎了一會兒，為了不讓對方覺得我不夠真誠，還是買了點數並傳了照片給他。然而，剛發過去，他就開始變了臉。

對方突然傳來恐嚇性訊息，聲稱如果不繼續購買更多點數並提供密碼，他就會將我的私人訊息和照片曝光。我一下子慌了，根本不知道該怎麼辦，只好繼續按照他的要求購買點數。但隨著金額越來越多，我終於忍不住告訴了家人。

家人發現後，立刻提醒我這是一場詐騙，並陪我一起去報案。回想整個過程，我既羞愧又後悔，當初如果能多一些警覺，或許就不會被對方的話術所迷惑。現在，只希望藉由這次經歷提醒更多人，不要輕易相信陌生人，更不要在未確認對方身份的情況下進行金錢交易。",色情應召詐財詐騙,色情應召詐財
124741605620977664,2024-12-08T16:00:00Z,彰化縣,7,"我在12月7日的時候，突然收到一個社群軟體「X」上的私訊，訊息來自一個自稱「欣欣」的人。對方語氣輕鬆，說她想找人約會，並且提到如果我能夠幫她購買一些點數，就能獲得一些特殊服務。當時的我並沒有太多防備，覺得這應該不會有問題，畢竟也只是買些點數而已。於是，對方要求我先拍下我的身分證正反面，還有銀行帳戶的照片傳給她，我想著反正只是證明身份而已，也就照做了。
接下來，她指示我前往附近的超商，去購買遊戲點數卡。我照著對方的要求，買了一張又一張，並將每張卡的號碼和密碼拍照發送給她。當時我還覺得沒什麼不對勁，對方似乎總是能提供一些讓我相信的理由。直到我在家向家人借錢時，家人聽了我的描述後，立刻警覺到這可能是詐騙。原來，這一切從頭到尾都是一場精心設計的詐騙。
當我回過神來，發現自己已經損失了高達37萬元，這才明白自己上當了。這一切來得太快，對方利用了我當時的好奇心和不疑的心態，讓我一步步陷入了她設下的陷阱。如今，只能後悔自己沒有早點識破，這筆錢我再也無法追回，真的是痛心疾首。我希望能夠透過這個經歷提醒大家，小心這種利用情感和特殊服務做為誘餌的詐騙手法，不要再讓別人像我一樣上當。",色情應召詐財詐騙,色情應召詐財
162458226623778831,2025-03-22T16:00:00Z,高雄市,6,我在交友軟體（BUMBLE）認識網友（亦琛），後續對方提供QRCODE給我加LINE，對方詢問【相約見面】，雙方談妥後，對方稱【約見面需確認身分、繳交保證金回報經理等為由】，要求購買點數並回傳照片。我遂於【114年03月23日20時16分】依對方指示購買遊戲【APP STORE點數】交付後，對方提供LINE連結https://line.me/ti/p/C2H6GK5An3，對方自稱竹聯幫（幫派名稱）恐嚇，要求我以【購買遊戲點數】等方式交付款項，我不堪負荷，驚覺受騙，計損失新臺幣【5萬元】,色情應召詐財詐騙,色情應召詐財
165659381487112193,2025-03-31T16:00:00Z,桃園市,3,"那天是114年3月29日下午，我在學校用手機刷探探交友APP，沒想到一個男子突然加我好友，問我要不要認識認識。他看起來挺正經的，於是我加了對方的LINE，暱稱叫「李嘉誠」（ID不詳），我們開始在LINE上聊得火熱。沒過多久，另一個叫「竹桿-張悅杕」的號碼加我，還打來LINE電話，說是「李嘉誠」的叔叔，聲稱要跟我交友得先傳身分證和健保卡照片給他們認證。我一開始有點猶豫，但對方態度強硬，還傳來砍人的影片威脅我，說不照做就去我家找麻煩。我心裡害怕極了，覺得反抗不得，於是照做了。
3月31日下午5點多，我硬著頭皮跑去7-11買了3張共13000元的App Store遊戲點數，拍照傳給他們，沒想到對方還不滿足，又要我買2張共7000元的點數。我當時以為這是什麼身份認證的流程，滿腦子只想快點結束這場噩夢。結果，當我傳完照片後，對方直接消失了！家人發現我怪怪的，問了才知道我遇到了詐騙。我整個人崩潰，20,000元就這樣沒了，現在回想那威脅的影片，我才明白自己被一步步逼進陷阱，真希望大家別像我一樣輕信別人。",色情應召詐財詐騙,色情應召詐財
147603160544841766,2025-02-09T16:00:00Z,新北市,2,我是個普通的上班族，平時喜歡在Facebook上瀏覽各種貼文。某天，我無意間看到了一個美女帳號「李多慧」，點進去後發現她的照片相當吸引人，感覺是一位高顏值的網紅。我鬼使神差地加了她好友，沒想到她真的回覆我了，還和我開始聊天。她的態度非常親切，對話間還帶點曖昧，讓我有種受寵若驚的感覺。聊了一陣子後，她突然說自己平常行程很滿，但如果想見面的話，需要和經紀團隊協調一下。我當時心想：「天啊，難道這真的是個機會？」於是興奮地答應了。接著，她請我加她的Skype，說這樣比較方便聯繫。我加了之後，她告訴我，想約見面必須先提供「誠意金」，這樣經紀團隊才會安排。我有點猶豫，但她語氣溫柔地說：「這是標準流程，不然很多人只是口頭約，最後都放鳥。」聽起來好像很合理，再加上她傳來一些甜言蜜語，我便放下戒心，依照指示匯款了第一筆錢。沒想到，錢匯過去後，她的「經紀團隊」又來了，說還有額外的「手續費」、「保證金」等等。我心想既然已經匯了一筆，總不能就這樣半途而廢吧？於是又陸續匯了幾次。對方的理由一個接一個，讓我根本沒時間懷疑，直到存款所剩無幾，對方卻仍然催促我再匯款時，我才開始覺得不對勁。我試著要求見面，但對方總是用各種理由推託，甚至開始已讀不回。這時我才徹底清醒，意識到自己掉進了一場精心設計的騙局。當我試圖聯繫她時，她的帳號已經無法找到，而Skype上的「經紀團隊」也不再回應。最後，我損失了整整38萬元，只換來一場虛幻的夢。這次的經歷讓我徹底明白，網路上的「天降艷遇」通常都是騙局，所謂的「見面費」根本只是誘騙你匯款的藉口。希望大家引以為戒，千萬別像我一樣，為了一場虛假的約會，付出慘痛的代價！,色情應召詐財詐騙,色情應召詐財
150556853565132816,2025-01-14T16:00:00Z,新北市,2,"因為一時好奇，我在推特上看到一個名為「永和按摩 永和約砲」的帳號，主頁內容寫著「新人萌萌可愛萌辣個人工作室完整服務」，還附上了一個LINE ID：AIKU10。我抱著試試看的心態，於1月14日晚上10點，加了對方的LINE帳號，並開始與一位自稱「芸芸」的人聯繫。對方表示兩小時的服務價格是3000元，可以進行兩次性愛，並約我到新北市永和區OO路一段OO號。
到達地點後，芸芸要求我先用遊戲點數的方式支付服務費，還讓我把點數序號拍照發給她。我一開始購買了3000元的點數，拍照給她後，她又轉發了一個LINE帳號給我，說是她的主管「鐘登輝」。芸芸讓我直接與鐘登輝聯繫。
鐘登輝以需要確認我身份為由，要求我拍下身分證照片，還問我是做什麼工作的。他甚至讓我到提款機領出1000元，說這是為了確認我是不是警察。當我照做後，他又表示查不到我的身分，要求我支付保證金，金額從最初的3萬元一路加碼到8萬元。我當時已經覺得不對勁，但因為對方語氣威脅，加上我已經投入了一筆錢，抱著僥倖心理，先後支付了共計6萬3千元。
支付方式是購買遊戲點數，我一共購買了11組遊戲點數序號，每次購買後就把序號拍照發給對方。直到我已經完全沒錢可支付時，對方開始威脅我，我才意識到這是一場騙局，馬上到派出所報案。
回想起來，對方從一開始就以甜言蜜語降低我的戒心，再用各種藉口逐步提高金額，甚至以威脅方式逼迫我繼續付款。這次經歷讓我不僅損失了6萬3千元，還感到非常懊悔。希望大家以我的例子為戒，不要輕信網路上的不明帳號，更不要因為對方的威脅而妥協付款！",色情應召詐財詐騙,色情應召詐財
157384044034658354,2025-03-08T16:00:00Z,高雄市,6,我在114年3月9日13時41分因要販售新武俠大明星的遊戲帳號，但因為我是第一次交易遊戲帳號，對交易過程不太了解，後來對方請我到gamania(https;//makzx.miketong.net)遊戲交易平台網站做交易，但交易平台的客服跟我說我的帳號被凍結，需要付新台幣20000元才能做解凍，我當下很緊張，想說會不會被當成詐騙集團，所以就沒想太多的匯款到對方的郵局帳戶，但匯款之後對方又說還是沒有解凍成功，要再匯款新台幣80000元，我才發現我應該才是被詐騙的人，就到派出所報案了。,虛擬遊戲詐騙,虛擬遊戲
134521429898039298,2025-01-04T16:00:00Z,高雄市,6,那天，我在 LINE 社群「戰界：澤諾尼亞 玩家交流群」看到一名賣家，他的暱稱是「沉默咖啡鑽石商人」（LINE ID: @059jaryf）。他聲稱能以優惠價格出售遊戲內的鑽石，還保證交易快速、安全。因為價格吸引人，我主動聯繫了他。雙方透過 LINE 詳細討論交易內容後，他提供了一個郵局帳戶，要求我先付款再交付鑽石。當天下午 4 點 39 分，我透過網路轉帳將新台幣 5450 元匯入他指定的帳戶，並將轉帳完成的截圖傳給他。付款後，我滿心期待鑽石會立即送達，但等了許久卻不見對方有任何動作。我多次嘗試聯繫他，但他始終未回應，甚至直接封鎖了我。這時，我才驚覺自己掉入了騙局。這次事件讓我損失慘重，也提醒我，網路交易需格外小心，特別是面對無法核實身份的賣家時，切勿輕易轉帳。今後，我一定會選擇官方或可靠的平台進行交易，避免再度受到詐騙。,虛擬遊戲詐騙,虛擬遊戲
167463459972190215,2025-04-05T16:00:00Z,彰化縣,7,我的兒子在臉書上看到一名買家表示要買遊戲帳號，我們透過Messenger聯繫了交易細節。對方提供了一個網站連結，讓我兒子進行交易。於是，兒子在我們的溝通後，請我於某個日期將錢網路轉帳至對方指定的帳戶。我們共匯款了三筆金額，隨著交易的進行，對方不斷用各種術語要求我們再匯款。起初，我並沒有太多的懷疑，但漸漸地，我開始感覺到事情不對勁。當我仔細查看這些要求後，才驚覺自己可能已經受騙，最終損失了新臺幣38016元。這讓我感到十分痛心，也對網路交易的安全性有了更深刻的認識。希望我的經歷能夠提醒其他人小心網路上的詐騙行為，保持警覺，不要輕易相信不明來源的交易。,虛擬遊戲詐騙,虛擬遊戲
150821431364554789,2025-02-18T16:00:00Z,高雄市,6,我於【114年2月18日】在遊玩手機遊戲【香蕉缺個芭樂】時，一名網友【遊戲暱稱:扁平的橘葉oJ】要購買我的遊戲帳號，雙方透過LINE聯繫交易細節後，對方提供假遊戲交易網站，我填寫資料申辦帳號後，歹徒稱其因該網頁資金被凍結無法操作，令我改購買MYCARD點數，後向我索取MYCARD帳號密碼，後使用我之MYCARD帳號將以購買之點數轉儲值至歹徒的帳號，我查覺到後驚覺受騙，計損失新臺幣【5000元】。,虛擬遊戲詐騙,虛擬遊戲
160261711369080849,2025-03-16T16:00:00Z,彰化縣,7,在114年2月中旬，我在家中使用遊戲時發現自己的八個遊戲帳號全都被鎖定了。這些帳號是我和朋友約定定期付費使用的，然而這次卻出現了所謂的付費異常，這讓我感到非常困惑和沮喪。我一直以來都非常重視遊戲的進展和我的投入，這些帳號裡也有不少我花了時間和金錢所獲得的裝備，總價值約新臺幣2萬4000元。當我發現帳號被鎖定的時候，心中充滿了焦慮，因為那裡面有我珍貴的資產和重要的遊戲進度。我立刻開始尋找解決方法，但隨著時間的推移，我仍然無法得知具體的鎖定原因，也無法立即恢復我的帳號。這次的經歷讓我意識到在遊戲中管理帳號安全的重要性，也提醒自己在未來要更加小心處理與支付相關的問題。希望能早日解決這個問題，重新回到遊戲中。,虛擬遊戲詐騙,虛擬遊戲
122929305431838724,2024-12-03T16:00:00Z,高雄市,6,我於【113年12月1日】在【臉書社團（名稱:IdentityV｜第五人格國際交易社）】透過管理員刊登販賣遊戲帳號資訊，一名買家【臉書暱稱:Wen Wen 】向我提出購買需求，我們便透過【Messenger】聯繫交易細節後，對方以騙取第三者轉帳新臺幣6000元至我帳戶，藉以交易帳號資訊後更改綁定獲得所有權，俟第三者受騙報案後，致我名下金融帳戶遭到警示，我才驚覺受騙並提出告訴。,虛擬遊戲詐騙,虛擬遊戲
147211612019757062,2025-02-08T16:00:00Z,臺中市,4,我於114年18時13分在臉書社團(第五人格交流區)上，有名暱稱為伊索卡爾之人詢問我是否可以請我代收遊戲四位數代碼，並要我提供電話給他，之後便有簡訊發送過來，我便將簡訊代碼(2366)傳送給對方，之後對方辯稱剛剛那筆過期了，於是又叫我傳新的代碼(9327)給他，後來對方稱不小心用到我的號碼儲值，叫我打給客服退款，後來我便覺得有異，故驚覺受騙。,虛擬遊戲詐騙,虛擬遊戲
154791390444785668,2025-03-01T16:00:00Z,新竹縣,10,"3月2日中午，我收到一封Gmail簡訊，通知我有 ETC欠款50元，需要繳費。我點進連結，輸入信用卡資料後，卻發現扣款變成 37,800元，接著網站又跳轉至另一個匯款頁面。我以為交易沒成功，正準備再試一次，銀行客服突然來電確認，這才驚覺中招！",釣魚簡訊(惡意連結)詐騙,釣魚簡訊
158434241787465742,2025-03-11T16:00:00Z,高雄市,6,"「載具更新？變成信用卡盜刷！」
  3 月 12 日下午 3 點 28 分，我收到一封來自louis59@telenet.be的E-MAIL，標題寫著「載具歸戶更新通知」，信中還附了一個網址【docs.google.com/drawings/d/1PkBk0EpfsuyZveOyPBE9dlmrPRSppO-6BlGgzUV8Lqg/preview】，聲稱點進去後可以完成財政部電子發票整合服務平台的載具更新。 看到這封信時，我沒多想，畢竟之前就聽說電子發票載具需要定期更新。我點開網址，畫面確實顯示財政部電子發票整合服務平台的 LOGO，看起來跟官方網站一模一樣。 我依照網站的指示，輸入了載具帳號登入，沒想到接著竟然跳出要求輸入信用卡資料的畫面，說是為了驗證身分。我猶豫了一下，但還是照著填上了信用卡卡號、到期日、驗證碼等資訊。 當天晚上 7 點 52 分，我手機收到一封信用卡簡訊驗證碼，內容顯示交易金額為沙烏地阿拉伯幣，但當時沒注意，直接輸入了驗證碼。 直到 7 點 58 分，手機又收到凱基銀行通知：信用卡已刷卡新台幣 26,370 元！我這才驚覺大事不妙，立刻打電話給銀行客服，請求停卡並申請爭議款項。 這次的經驗讓我學到，千萬不要輕信 E-MAIL 內的連結！即使畫面再像官方網站，也可能是詐騙網站！要查詢載具相關資訊，應該直接從官方網站登入，不要透過來路不明的連結！",釣魚簡訊(惡意連結)詐騙,釣魚簡訊
137763017071792152,2025-01-13T16:00:00Z,高雄市,6,我於【114年01月14日】收到【Shopee蝦皮購物】假冒【客服人員】名義之釣魚簡訊，訊息內容稱【賣場未申請開通3D實名認證協定】，並傳送連結惡意連結：【假冒元大銀行之惡意連結網址:http://line.me/ti/p/WU5rB2aaVx】要求完成實名認證恢復帳號權限，方可正常交易方式，我點入該簡訊提供之連結後，依其要求輸入其所有之【手機號碼、姓名與手機認證碼等】，手機【有】接收到訊息認證碼（OTP），並將訊息認證碼輸入驗證後，我的【元大銀行】帳戶就遭人【提款】新臺幣【144000萬】元，我發現可能遭詐騙，故至所報案。事後我有撥打icash pay 客服，該客服人員表示我匯款至第一銀行的該筆新台幣50000元，因為有問題故未出金，所以總損失金額為新台幣94000元。,釣魚簡訊(惡意連結)詐騙,釣魚簡訊
163192245896351788,2025-03-24T16:00:00Z,高雄市,6,"這次的經驗真的讓我驚出一身冷汗，現在回想起來，還是覺得自己怎麼會這麼大意……

事情發生在 3 月 24 日晚上，我突然收到一封 「遠東電收」 寄來的電子郵件，標題寫著「您的帳單尚未繳費，請儘速處理」，看起來就像一般的繳費提醒。我當下也沒多想，畢竟日常生活中常常會有這種繳費通知，所以就順手點開來看。

裡面還附了一個連結，叫我點進去查看未繳費用。當時心想：「啊？我有哪筆費用沒繳嗎？」於是就點了進去，連結打開後是一個看起來很正式的網頁，還有遠東電收的標誌，整個畫面跟真的繳費網站長得幾乎一模一樣，讓我完全沒懷疑。

接著，網站要求我輸入信用卡卡號，說要確認帳單。我當下還真的輸入了 兆豐銀行信用卡的卡號……然後，手機馬上收到一則 OTP（一次性密碼）簡訊，網站要求我輸入這組認證碼才能完成驗證。我當下完全沒意識到不對勁，照著指示輸入了 OTP，覺得應該就完成繳費了。

結果！過沒多久，我的信用卡竟然被盜刷了 28095 元！我一開始還沒發現，直到刷卡通知一直跳出來，我才驚覺不對勁，立刻去查信用卡明細，才發現這些交易根本不是我刷的！

這時候我才猛然清醒，意識到自己誤入了釣魚網站的陷阱——那封郵件根本不是遠東電收寄的，而是詐騙集團偽裝的！那個網頁也只是個假網站，專門騙取信用卡資訊和 OTP，讓詐騙集團可以直接盜刷我的卡。

這次真的讓我學到慘痛的教訓——以後再怎麼急，也絕對不會直接點郵件裡的連結！要繳費，一定要自己手動輸入官方網站網址，而且只要網站要求輸入信用卡卡號和 OTP，我一定會先三思，查證清楚再行動。不然，下次再被騙，損失可不只這麼一點點了……",釣魚簡訊(惡意連結)詐騙,釣魚簡訊
122931768641720332,2024-12-03T16:00:00Z,新北市,2,我收到假賣台電公司的催繳電費簡訊通知，並不疑有他點選繳費連結，輸入信用卡卡號後收到刷卡通知共消費90994元驚覺遭人詐騙。,釣魚簡訊(惡意連結)詐騙,釣魚簡訊
